row_id,index,stageIds,gameId,createdAt,targets,payoffs,repNum,text,playerId,role,type,submitted
QAHDw6F9whRCpCdo2,5,"JvMFhDceYiREYqBr5,cngsRq5NMozsiWLFt",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",5,oki,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
QAHDw6F9whRCpCdo2,5,"JvMFhDceYiREYqBr5,cngsRq5NMozsiWLFt",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",5,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
WAboBzsPPedfq6qz5,6,"bAj6zL888PpSbHC9J,G6rm7RPYJ7k4EokJ4",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",6,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
WAboBzsPPedfq6qz5,6,"bAj6zL888PpSbHC9J,G6rm7RPYJ7k4EokJ4",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",6,orange,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
WAboBzsPPedfq6qz5,6,"bAj6zL888PpSbHC9J,G6rm7RPYJ7k4EokJ4",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",6,ok,YFN2b7aXAu9NEFvLC,p2,message,TRUE
WAboBzsPPedfq6qz5,6,"bAj6zL888PpSbHC9J,G6rm7RPYJ7k4EokJ4",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",6,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
4SvJwFFs5R2AQBkKM,7,"9w2SnHxw6gxmQDFwr,58P7arfSp3jfv4sxW",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",7,green,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
4SvJwFFs5R2AQBkKM,7,"9w2SnHxw6gxmQDFwr,58P7arfSp3jfv4sxW",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",7,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
4SvJwFFs5R2AQBkKM,7,"9w2SnHxw6gxmQDFwr,58P7arfSp3jfv4sxW",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",7,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
KsM8Jk4LdXfAKnixQ,8,"2GxteTMouZxHGXok4,8JYqMRsWhXBnGykFw",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",8,pink,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
KsM8Jk4LdXfAKnixQ,8,"2GxteTMouZxHGXok4,8JYqMRsWhXBnGykFw",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",8,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
KsM8Jk4LdXfAKnixQ,8,"2GxteTMouZxHGXok4,8JYqMRsWhXBnGykFw",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",8,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
vWFsF6GhFjeazQYNo,9,"yT9SrWGSfGh2imEQW,Xqyv96utpkNTxPTQZ",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",9,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
vWFsF6GhFjeazQYNo,9,"yT9SrWGSfGh2imEQW,Xqyv96utpkNTxPTQZ",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",9,green,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
vWFsF6GhFjeazQYNo,9,"yT9SrWGSfGh2imEQW,Xqyv96utpkNTxPTQZ",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",9,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
kkbDtsHzhDemkawzE,10,"tbB3xk6GN8Qs5ToJq,MrkHqqk4cQqKLX7Bj",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":6},""BA"":{""p1"":6,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",10,yellow,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
kkbDtsHzhDemkawzE,10,"tbB3xk6GN8Qs5ToJq,MrkHqqk4cQqKLX7Bj",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":6},""BA"":{""p1"":6,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",10,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
kkbDtsHzhDemkawzE,10,"tbB3xk6GN8Qs5ToJq,MrkHqqk4cQqKLX7Bj",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":6},""BA"":{""p1"":6,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",10,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
KrW3n79NwteYheakJ,11,"hKftRdjktm8CpnC4b,TatGKB7YNP5T2A3By",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",11,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
KrW3n79NwteYheakJ,11,"hKftRdjktm8CpnC4b,TatGKB7YNP5T2A3By",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",11,brown,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
KrW3n79NwteYheakJ,11,"hKftRdjktm8CpnC4b,TatGKB7YNP5T2A3By",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",11,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
BeJeSXuRW8FAogLSd,12,"A8nigHzojSywpeNBP,6XZXSJq3p8hbm8rXH",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",12,green,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
BeJeSXuRW8FAogLSd,12,"A8nigHzojSywpeNBP,6XZXSJq3p8hbm8rXH",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",12,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
BeJeSXuRW8FAogLSd,12,"A8nigHzojSywpeNBP,6XZXSJq3p8hbm8rXH",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",12,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
FD4vJXRdoy3T53gEf,13,"gopFuTFDSXz6qduSs,gydqZoSDt78XShP3q",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":5},""BA"":{""p1"":5,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",13,yellow,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
FD4vJXRdoy3T53gEf,13,"gopFuTFDSXz6qduSs,gydqZoSDt78XShP3q",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":5},""BA"":{""p1"":5,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",13,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
FD4vJXRdoy3T53gEf,13,"gopFuTFDSXz6qduSs,gydqZoSDt78XShP3q",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":5},""BA"":{""p1"":5,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",13,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
RrrkPvvdkFjy7tErT,14,"squnscjmx7gZNjP83,ehRSrLXe7ofgAxcQy",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":5},""BA"":{""p1"":5,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",14,green,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
RrrkPvvdkFjy7tErT,14,"squnscjmx7gZNjP83,ehRSrLXe7ofgAxcQy",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":5},""BA"":{""p1"":5,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",14,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
RrrkPvvdkFjy7tErT,14,"squnscjmx7gZNjP83,ehRSrLXe7ofgAxcQy",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":5},""BA"":{""p1"":5,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",14,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
SyD3qvGr2TGmd6dj3,15,"puAXw9fNN66Ytdtxd,kSNg4JtrNyi8KWjAE",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",15,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
SyD3qvGr2TGmd6dj3,15,"puAXw9fNN66Ytdtxd,kSNg4JtrNyi8KWjAE",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",15,brwon,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
SyD3qvGr2TGmd6dj3,15,"puAXw9fNN66Ytdtxd,kSNg4JtrNyi8KWjAE",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",15,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
zRQsnryfCLx74EZSG,16,"pMNWjJ4E9ekQZNAq6,ZMiJgRu3KZQ2MwaJr",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":5},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",16,green,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
zRQsnryfCLx74EZSG,16,"pMNWjJ4E9ekQZNAq6,ZMiJgRu3KZQ2MwaJr",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":5},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",16,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
zRQsnryfCLx74EZSG,16,"pMNWjJ4E9ekQZNAq6,ZMiJgRu3KZQ2MwaJr",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":5},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",16,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
2486gWTTZhJ8hqnMg,17,"ayTdWpRGHLzyvPAam,GSZXs3RpeKW7eWvcv",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":6},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",17,green again,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
2486gWTTZhJ8hqnMg,17,"ayTdWpRGHLzyvPAam,GSZXs3RpeKW7eWvcv",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":6},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",17,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
2486gWTTZhJ8hqnMg,17,"ayTdWpRGHLzyvPAam,GSZXs3RpeKW7eWvcv",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":6},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",17,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
zjzpA9b4pRQ84CQmd,18,"gQqAQZKEBY5LpPaux,2mAuHsmLsr5DxaJbH",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":3},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",18,last round,YFN2b7aXAu9NEFvLC,p2,message,TRUE
zjzpA9b4pRQ84CQmd,18,"gQqAQZKEBY5LpPaux,2mAuHsmLsr5DxaJbH",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":3},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",18,red,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
zjzpA9b4pRQ84CQmd,18,"gQqAQZKEBY5LpPaux,2mAuHsmLsr5DxaJbH",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":3},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",18,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
zjzpA9b4pRQ84CQmd,18,"gQqAQZKEBY5LpPaux,2mAuHsmLsr5DxaJbH",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":3},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",18,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
DSyNooGZii4ncBBFe,19,"3BKFhKebaCADDbvKH,YzBwQsF8Q4X4xFgrJ",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":5},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",19,green,Ew2Y7JzcqPu7Zb9P9,p1,message,TRUE
DSyNooGZii4ncBBFe,19,"3BKFhKebaCADDbvKH,YzBwQsF8Q4X4xFgrJ",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":5},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",19,NA,Ew2Y7JzcqPu7Zb9P9,p1,selectionAlert,TRUE
DSyNooGZii4ncBBFe,19,"3BKFhKebaCADDbvKH,YzBwQsF8Q4X4xFgrJ",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":5},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",19,NA,YFN2b7aXAu9NEFvLC,p2,selectionAlert,TRUE
