_id,index,stageIds,gameId,createdAt,data.targets,data.payoffs,data.repNum,data.chat,data.submitted,data.player_DfhwRi77r89iZFEFD_response,data.player_DfhwRi77r89iZFEFD_time,data.player_WvggzrzGgjk4HDh9M_response,data.player_WvggzrzGgjk4HDh9M_time,data.player_Hvv3gEyCGX2zBmXK2_response,data.player_Hvv3gEyCGX2zBmXK2_time,data.player_aD8amtjzJx6jEyBMp_response,data.player_aD8amtjzJx6jEyBMp_time,data.player_m5hyD6u7arfKCWZ2h_response,data.player_m5hyD6u7arfKCWZ2h_time,data.player_rMFK4T5wzumu8iwh7_response,data.player_rMFK4T5wzumu8iwh7_time,data.player_Ew2Y7JzcqPu7Zb9P9_response,data.player_Ew2Y7JzcqPu7Zb9P9_time,data.player_YFN2b7aXAu9NEFvLC_response,data.player_YFN2b7aXAu9NEFvLC_time
7w89ukMnKSY9GpENs,15,"C5hqAxXaBLi2MoLiD,FHtYgXZc3LatkaoQ7",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",15,"{""text"":null,""playerId"":""rMFK4T5wzumu8iwh7"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399077885},{""text"":null,""playerId"":""m5hyD6u7arfKCWZ2h"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399081220}",true,,,,,,,,,B,4248,B,911,,,,
e2oSzHgwzcDgSSmeQ,16,"xGMC7dhZtigpv69DW,EKx3EfizyFrkyio4b",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":7,""p2"":7}}",16,"{""text"":null,""playerId"":""rMFK4T5wzumu8iwh7"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399087758},{""text"":null,""playerId"":""m5hyD6u7arfKCWZ2h"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399091074}",true,,,,,,,,,B,4093,B,773,,,,
KEKWLqa4CmHYfsmha,17,"zREZkoMCRvxvAuByD,NJRjmvGJrsT3ST4Ab",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":6},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",17,"{""text"":null,""playerId"":""rMFK4T5wzumu8iwh7"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399098975},{""text"":null,""playerId"":""m5hyD6u7arfKCWZ2h"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399100548}",true,,,,,,,,,B,3514,B,1937,,,,
6px68To7sStbYMuHc,18,"MGLbMTKAhbzmCjBoe,m9cKRpvPfwckGnoFW",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":5},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",18,"{""text"":null,""playerId"":""m5hyD6u7arfKCWZ2h"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399109148},{""text"":null,""playerId"":""rMFK4T5wzumu8iwh7"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399107752}",true,,,,,,,,,B,3166,B,1769,,,,
JNPfSqdMD2qZ7tG4m,19,"Ck62Fec4witbp4W3F,PWdmoPHj6CWeeWJZ9",iBNEbA9ZNacrZ97qL,2021-11-08T19:14:41Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":6},""BA"":{""p1"":6,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",19,"{""text"":null,""playerId"":""m5hyD6u7arfKCWZ2h"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399118550},{""text"":null,""playerId"":""rMFK4T5wzumu8iwh7"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399117908}",true,,,,,,,,,B,3561,A,2917,,,,
6hLwTxx8FNAMD8HEy,0,"rdPqwwgrsHJtjR4Fv,Xuib4fR6borHCb3q7",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":6},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":5,""p2"":5}}",0,"{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636398914934},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636398923660}",true,,,,,,,,,,,,,A,5742,B,14467
hvDHS6A36kAntt4Ea,1,"YC7tyGbK4R5fSsoXb,MHc89JHGGh3ntWnBw",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",1,"{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636398930597},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636398940129}",true,,,,,,,,,,,,,A,658,A,10191
eZpmDDwgAYixiFSzG,2,"FiB2ZQTrcJqW969o6,Q44pgyQL54CLe2QWQ",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",2,"{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636398947680},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636398954407}",true,,,,,,,,,,,,,A,1743,A,8469
htuztMCzuyg53Hp5c,3,"RkEF5PuPTo9ikGZaF,wKg3BisP8D9kQqQKL",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":3},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",3,"{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636398961936},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636398970419}",true,,,,,,,,,,,,,A,990,B,9471
tC3Ste6YeskoYrvtq,4,"XpnZa7D6hDJzesz4T,ro8R4CxMbKmdY34RB",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":7,""p2"":7}}",4,"{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636398977238},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636398981061}",true,,,,,,,,,,,,,A,287,A,4113
QAHDw6F9whRCpCdo2,5,"JvMFhDceYiREYqBr5,cngsRq5NMozsiWLFt",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",5,"{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636398990907},{""text"":""pink"",""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""message"",""time"":1636398999688},{""text"":""im gonna pick pink box"",""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""message"",""time"":1636399002835},{""text"":""oki"",""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""message"",""time"":1636399004789},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399010649}",true,,,,,,,,,,,,,A,3958,A,23698
WAboBzsPPedfq6qz5,6,"bAj6zL888PpSbHC9J,G6rm7RPYJ7k4EokJ4",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",6,"{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399019173},{""text"":""orange"",""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""message"",""time"":1636399022121},{""text"":""ok"",""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""message"",""time"":1636399029435},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399030942}",true,,,,,,,,,,,,,A,2188,A,13957
4SvJwFFs5R2AQBkKM,7,"9w2SnHxw6gxmQDFwr,58P7arfSp3jfv4sxW",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",7,"{""text"":""green"",""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""message"",""time"":1636399039963},{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399041725},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399049200}",true,,,,,,,,,,,,,A,4759,A,12233
KsM8Jk4LdXfAKnixQ,8,"2GxteTMouZxHGXok4,8JYqMRsWhXBnGykFw",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":8},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",8,"{""text"":""pink"",""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""message"",""time"":1636399061206},{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399063072},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399066254}",true,,,,,,,,,,,,,A,8106,A,11286
vWFsF6GhFjeazQYNo,9,"yT9SrWGSfGh2imEQW,Xqyv96utpkNTxPTQZ",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",9,"{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399073041},{""text"":""green"",""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""message"",""time"":1636399079066},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399083082}",true,,,,,,,,,,,,,A,1066,A,11104
kkbDtsHzhDemkawzE,10,"tbB3xk6GN8Qs5ToJq,MrkHqqk4cQqKLX7Bj",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":6},""BA"":{""p1"":6,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",10,"{""text"":""yellow"",""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""message"",""time"":1636399092161},{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399093721},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399099055}",true,,,,,,,,,,,,,A,4731,A,10063
KrW3n79NwteYheakJ,11,"hKftRdjktm8CpnC4b,TatGKB7YNP5T2A3By",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",11,"{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399111887},{""text"":""brown"",""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""message"",""time"":1636399115977},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399120529}",true,,,,,,,,,,,,,A,6897,A,15537
BeJeSXuRW8FAogLSd,12,"A8nigHzojSywpeNBP,6XZXSJq3p8hbm8rXH",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":7},""AB"":{""p1"":0,""p2"":9},""BA"":{""p1"":9,""p2"":0},""BB"":{""p1"":6,""p2"":6}}",12,"{""text"":""green"",""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""message"",""time"":1636399131856},{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399132987},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399137435}",true,,,,,,,,,,,,,A,5989,A,10443
FD4vJXRdoy3T53gEf,13,"gopFuTFDSXz6qduSs,gydqZoSDt78XShP3q",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":5},""BA"":{""p1"":5,""p2"":0},""BB"":{""p1"":2,""p2"":2}}",13,"{""text"":""yellow"",""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""message"",""time"":1636399146992},{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399148362},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399152038}",true,,,,,,,,,,,,,A,4360,A,8036
RrrkPvvdkFjy7tErT,14,"squnscjmx7gZNjP83,ehRSrLXe7ofgAxcQy",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":4},""AB"":{""p1"":0,""p2"":5},""BA"":{""p1"":5,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",14,"{""text"":""green"",""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""message"",""time"":1636399162384},{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399163689},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399166869}",true,,,,,,,,,,,,,A,5635,A,8814
SyD3qvGr2TGmd6dj3,15,"puAXw9fNN66Ytdtxd,kSNg4JtrNyi8KWjAE",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":2,""p2"":2},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",15,"{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399175010},{""text"":""brwon"",""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""message"",""time"":1636399181445},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399185231}",true,,,,,,,,,,,,,A,1994,A,12220
zRQsnryfCLx74EZSG,16,"pMNWjJ4E9ekQZNAq6,ZMiJgRu3KZQ2MwaJr",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":5},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",16,"{""text"":""green"",""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""message"",""time"":1636399195329},{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399196638},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399198885}",true,,,,,,,,,,,,,A,5615,A,7860
2486gWTTZhJ8hqnMg,17,"ayTdWpRGHLzyvPAam,GSZXs3RpeKW7eWvcv",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":6},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":3,""p2"":3}}",17,"{""text"":""green again"",""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""message"",""time"":1636399210236},{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399211376},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399213554}",true,,,,,,,,,,,,,A,6338,A,8513
zjzpA9b4pRQ84CQmd,18,"gQqAQZKEBY5LpPaux,2mAuHsmLsr5DxaJbH",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":3},""AB"":{""p1"":0,""p2"":8},""BA"":{""p1"":8,""p2"":0},""BB"":{""p1"":1,""p2"":1}}",18,"{""text"":""last round"",""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""message"",""time"":1636399222928},{""text"":""red"",""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""message"",""time"":1636399225664},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399228808},{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399228799}",true,,,,,,,,,,,,,A,8713,A,8699
DSyNooGZii4ncBBFe,19,"3BKFhKebaCADDbvKH,YzBwQsF8Q4X4xFgrJ",hX4iCqsQSa2GCa4DS,2021-11-08T19:15:08Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":5},""AB"":{""p1"":0,""p2"":7},""BA"":{""p1"":7,""p2"":0},""BB"":{""p1"":4,""p2"":4}}",19,"{""text"":""green"",""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""message"",""time"":1636399239857},{""text"":null,""playerId"":""Ew2Y7JzcqPu7Zb9P9"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636399240890},{""text"":null,""playerId"":""YFN2b7aXAu9NEFvLC"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636399243079}",true,,,,,,,,,,,,,A,4862,A,7052
